# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,0.0,0,3.0,0,0.0,0.0,0.0
 0.08918458696614849,1.0119308358284838,3.0,0.0,0.26755376089844546,3.0,0,0.0,0.0,0.0
 0.1257618994706376,1.0237240830376941,3.0,0.0,0.3772856984119128,3.0000000000000004,0,0.0,0.0,0.0
 0.15358136000889117,1.035380851213271,3.0,0.0,0.46074408002667344,2.9999999999999982,0,0.0,0.0,0.0
 0.17682807081240076,1.0469022499408531,3.0,0.0,0.5304842124372022,3.0,0,0.0,0.0,0.0
 0.19712836563363145,1.05828938880608,3.0,0.0,0.5913850969008944,3.0000000000000027,0,0.0,0.0,0.0
 0.21531895317503794,1.0695433773945913,3.0,0.0,0.6459568595251138,3.0000000000000013,0,0.0,0.0,0.0
 0.23189843364718318,1.0806653252920255,3.0,0.0,0.6956953009415495,2.9999999999999964,0,0.0,0.0,0.0
 0.24719269418009757,1.0916563420840228,3.0,0.0,0.7415780825402927,3.0,0,0.0,0.0,0.0
 0.2614288142193737,1.1025175373562217,3.0,0.0,0.7842864426581211,3.0000000000000018,0,0.0,0.0,0.0
 0.2747726583853907,1.113250020694262,3.0,0.0,0.8243179751561721,2.999999999999996,0,0.0,0.0,0.0
 0.28734984679977693,1.1238549016837829,3.0,0.0,0.8620495403993307,2.9999999999999956,0,0.0,0.0,0.0
 0.29925829413225846,1.134333289910424,3.0,0.0,0.8977748823967752,2.9999999999999907,0,0.0,0.0,0.0
 0.31057612589060335,1.1446862949598238,3.0,0.0,0.9317283776718097,2.9999999999999902,0,0.0,0.0,0.0
 0.3213668997865444,1.1549150264176222,3.0,0.0,0.9641006993596329,3.0,0,0.0,0.0,0.0
 0.3316831760073241,1.1650205938694582,3.0,0.0,0.995049528021972,3.0,0,0.0,0.0,0.0
 0.3415690334334302,1.1750041069009716,3.0,0.0,1.0247071003002903,3.0000000000000058,0,0.0,0.0,0.0
 0.3510618892235397,1.1848666750978012,3.0,0.0,1.0531856676706186,2.9999999999999765,0,0.0,0.0,0.0
 0.3601938441502358,1.1946094080455865,3.0,0.0,1.080581532450707,3.000000000000018,0,0.0,0.0,0.0
 0.36899269670276386,1.2042334153299667,3.0,0.0,1.1069780901082913,3.000000000000006,0,0.0,0.0,0.0
 0.37748272060813703,1.2137398065365812,3.0,0.0,1.1324481618244109,3.0000000000000067,0,0.0,0.0,0.0
 0.38568527000744124,1.2231296912510692,3.0,0.0,1.1570558100223234,2.9999999999999867,0,0.0,0.0,0.0
