# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,0.0,0,3.0,0,0.0,0.0,0.03983884378613063
 0.08918458696614849,1.0119308358284838,3.0,0.0,0.26755376089844546,3.0,0,0.0035530108282749717,0.0,0.2913956956766473
 0.1257618994706376,1.0237240830376941,3.0,0.0,0.3772856984119128,3.0000000000000004,0,0.014211482251502705,0.0,0.638482866968568
 0.15358136000889117,1.035380851213271,3.0,0.0,0.46074408002667344,2.9999999999999982,0,0.031973731173485787,0.0,1.0695371816633317
 0.17682807081240076,1.0469022499408531,3.0,0.0,0.5304842124372022,3.0,0,0.05683695272921396,0.0,1.5743745733752015
 0.19712836563363145,1.05828938880608,3.0,0.0,0.5913850969008944,3.0000000000000027,0,0.08879722072777985,0.0,2.1468392626516355
 0.21531895317503794,1.0695433773945913,3.0,0.0,0.6459568595251138,3.0000000000000013,0,0.12784948827237297,0.0,2.782843549433273
 0.23189843364718318,1.0806653252920255,3.0,0.0,0.6956953009415495,2.9999999999999964,0,0.17398758855723728,0.0,3.4795175072197004
 0.24719269418009757,1.0916563420840228,3.0,0.0,0.7415780825402927,3.0,0,0.22720423584149219,0.0,4.234776792539288
 0.2614288142193737,1.1025175373562217,3.0,0.0,0.7842864426581211,3.0000000000000018,0,0.2874910265996222,0.0,5.047077394712691
 0.2747726583853907,1.113250020694262,3.0,0.0,0.8243179751561721,2.999999999999996,0,0.3548384408484956,0.0,5.915265029909446
 0.28734984679977693,1.1238549016837829,3.0,0.0,0.8620495403993307,2.9999999999999956,0,0.42923584365069656,0.0,6.838476996161493
 0.29925829413225846,1.134333289910424,3.0,0.0,0.8977748823967752,2.9999999999999907,0,0.5106714867938722,0.0,7.816075175957784
 0.31057612589060335,1.1446862949598238,3.0,0.0,0.9317283776718097,2.9999999999999902,0,0.5991325106459383,0.0,8.847598555997314
 0.3213668997865444,1.1549150264176222,3.0,0.0,0.9641006993596329,3.0,0,0.6946049461857601,0.0,9.932728518537386
 0.3316831760073241,1.1650205938694582,3.0,0.0,0.995049528021972,3.0,0,0.7970737172090075,0.0,11.071262793134798
 0.3415690334334302,1.1750041069009716,3.0,0.0,1.0247071003002903,3.0000000000000058,0,0.9065226427088913,0.0,12.263095457922182
 0.3510618892235397,1.1848666750978012,3.0,0.0,1.0531856676706186,2.9999999999999765,0,1.0229344394312934,0.0,13.50820127376226
 0.3601938441502358,1.1946094080455865,3.0,0.0,1.080581532450707,3.000000000000018,0,1.1462907246040293,0.0,14.806623188408267
 0.36899269670276386,1.2042334153299667,3.0,0.0,1.1069780901082913,3.000000000000006,0,1.2765720188396763,0.0,16.15846220233879
 0.37748272060813703,1.2137398065365812,3.0,0.0,1.1324481618244109,3.0000000000000067,0,1.4137577492116016,0.0,17.563869021416032
 0.38568527000744124,1.2231296912510692,3.0,0.0,1.1570558100223234,2.9999999999999867,0,1.5578262525026754,0.0,19.02303707925028
 0.3936192568621528,1.23240417905907,3.0,0.0,1.1808577705864582,3.000000000000014,0,1.7087547786261381,0.0,20.536196621054074
 0.4013015321394652,1.2415643795462232,3.0,0.0,1.2039045964183954,3.0000000000000147,0,1.8665194942180874,0.0,22.10360961747698
 0.4087471935056907,1.2506114022981678,3.0,0.0,1.226241580517072,3.0000000000000075,0,2.031095486401067,0.0,23.725565331854707
 0.4159698361664727,1.2595463569005432,3.0,0.0,1.247909508499418,3.0,0,2.202456766718091,0.0,25.402376404375122
 0.4229817592118985,1.2683703529389887,3.0,0.0,1.2689452776356955,3.000000000000008,0,2.3805762752365096,0.0,27.134375346211367
 0.4297941367671608,1.2770844999991433,3.0,0.0,1.2893824103014824,3.000000000000008,0,2.5654258848211016,0.0,28.92191135878803
 0.4364171610333755,1.2856899076666468,3.0,0.0,1.3092514831001267,3.000000000000017,0,2.7569764055756667,0.0,30.765347410153577
 0.442860162675261,1.294187685527138,3.0,0.0,1.328580488025783,2.9999999999999654,0,2.955197589452464,0.0,32.66505751317121
 0.4491317128016804,1.3025789431662567,3.0,0.0,1.3473951384050413,3.0000000000000266,0,3.1600581350286894,0.0,34.62142416030189
 0.45523970987429013,1.3108647901696417,3.0,0.0,1.3657191296228706,3.000000000000009,0,3.371525692449393,0.0,36.63483587729248
 0.46119145418718316,1.319046336122933,3.0,0.0,1.3835743625615498,3.0000000000000187,0,3.589566868535838,0.0,38.70568486442709
 0.46699371202888024,1.327124690611769,3.0,0.0,1.400981136086641,3.000000000000019,0,3.814147232058716,0.0,40.83436469857495
 0.47265277122625643,1.3351009632217898,3.0,0.0,1.4179583136787697,3.0,0,4.0452313191752,0.0,43.02126807340021
 0.47817448944824453,1.342976263538634,3.0,0.0,1.434523468344734,3.00000000000002,0,4.282782639029129,0.0,45.26678455796995
 0.4835643363937843,1.3507517011479415,3.0,0.0,1.4506930091813535,3.0,0,4.526763679513311,0.0,47.5712983567937
 0.48882743078742447,1.3584283856353514,3.0,0.0,1.4664822923622738,2.9999999999999787,0,4.777135913193135,0.0,49.935186056168185
 0.49396857294535296,1.3660074265865028,3.0,0.0,1.4819057188360591,2.9999999999999782,0,5.033859803390504,0.0,52.35881434361204
 0.4989922735454162,1.3734899335870352,3.0,0.0,1.4969768206362488,2.999999999999989,0,5.296894810427108,0.0,54.842537688566274
